Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 45m,06:00,3.8,569,24
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,09h 00m,06:15,3.6,623,38
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 55m,06:15,4.1,569,29
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,07h 55m,05:30,3.9,569,30
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4795,INDRA(A.C. Seater),21:35,07h 53m,05:28,3.9,688,32
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,08h 15m,06:00,4.7,569,18
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,07h 30m,05:15,4.6,738,18
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:50,07h 20m,05:10,4.3,874,29
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4996,INDRA(A.C. Seater),22:00,07h 45m,05:45,4.3,688,33
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,08h 03m,06:13,4.3,618,32
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:10,07h 50m,06:00,3.7,738,13
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,07h 45m,06:30,4.2,874,34
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 23703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 45m,05:45,2.8,537,33
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),23:15,08h 33m,07:48,4,408,26
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),22:00,08h 33m,06:33,4.2,432,14
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,08h 22m,06:35,4.1,399,21
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,07h 57m,06:12,4.1,490,23
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30,06h 56m,05:26,4.7,398,30
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),11:25,06h 38m,18:03,4.1,408,21
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Vinay's Tours and Travels,A/C Sleeper (2+1),23:20,07h 55m,07:15,4.3,539,27
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,08h 20m,03:30,4.7,580,11
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,4.1,780,20
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06h 50m,04:50,4.7,683,21
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,LVP Travels,A/C Seater / Sleeper (2+1),22:19,07h 49m,06:08,4.2,459,27
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.1,399,25
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,07h 25m,05:25,4.7,780,14
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:22,06h 53m,05:15,4.3,560,25
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,06h 52m,05:40,4.4,801,19
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mozo travels,A/C Sleeper (2+1),20:55,08h 20m,05:15,4,700,19
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,07h 08m,06:45,4.1,399,28
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,06h 47m,06:00,4.2,410,34
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,07h 45m,02:55,4.7,580,22
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),22:57,06h 20m,05:17,4.2,427,28
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,07h 10m,05:10,4.8,780,10
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,06h 25m,05:10,4.4,449,27
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Zingbus Plus,A/C Sleeper (2+1),17:30,09h 05m,02:35,4.4,683,26
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mozo travels,A/C Seater / Sleeper (2+1),20:50,08h 30m,05:20,4.1,550,26
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 50m,05:15,4.3,560,31
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:55,07h 40m,04:35,4.5,499,20
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Mythri Tours And Travels,A/C Sleeper (2+1),19:15,08h 45m,04:00,4.5,674,13
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Kalyani Transport,Non A/C Seater / Sleeper (2+1),20:45,07h 30m,04:15,4.5,449,22
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 00m,03:15,4.6,499,24
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 25m,05:45,3.8,824,22
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Kaveri Travels,A/C Seater / Sleeper (2+1),19:35,07h 55m,03:30,3.5,570,33
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,06h 42m,05:00,3.9,510,25
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 25m,05:45,3.6,824,17
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Go Bus Travels,Non A/C Seater / Sleeper (2+1),22:47,07h 18m,06:05,3.5,450,20
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,LVP Travels,A/C Seater / Sleeper (2+1),21:50,07h 35m,05:25,3.7,400,29
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6462,INDRA(A.C. Seater),12:55,04h 51m,17:46,2.3,455,35
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6564,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:05,04h 27m,17:32,2.7,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6290,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,04h 35m,18:15,3,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:35,04h 00m,18:35,1.1,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6470,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,03h 35m,18:20,3.4,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6392,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,04h 20m,21:50,3.3,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6284,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03h 00m,21:30,1.8,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04h 20m,23:20,4.5,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04h 20m,00:20,3.7,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 17m,02:17,4,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04h 15m,02:30,2.1,345,30
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03h 50m,02:20,3.7,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,04h 00m,02:35,4,376,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51056,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03h 20m,02:05,4.4,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 10m,03:10,2.2,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,2.5,377,22
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,04h 09m,03:15,4.4,488,27
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6513,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04h 05m,03:20,4,377,32
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04h 45m,04:05,3.7,376,32
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 25m,03:55,4.2,377,18
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6582,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 34m,03:04,3.3,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6468,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:30,03h 31m,03:01,4.1,360,37
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 10m,03:40,3.4,345,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51006,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 20m,02:50,3.3,376,27
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6413,INDRA(A.C. Seater),23:35,03h 30m,03:05,3.8,455,35
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6566,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,03h 57m,03:47,2.7,376,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6475,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,03h 40m,03:35,4.7,377,34
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),20:30,03h 29m,23:59,4,599,39
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,NS Travels,Non A/C Seater / Sleeper (2+1),23:45,04h 45m,04:30,4,500,33
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Blue Travels,Non A/C Seater / Sleeper (2+1),23:59,04h 51m,04:50,4.8,475,37
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.9,449,36
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,4.8,600,24
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 31m,06:30,4,450,26
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 26m,06:25,3.2,450,23
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05h 51m,05:50,3.9,449,28
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.6,500,29
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SLNS Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,4,500,27
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),00:30,04h 50m,05:20,3.6,549,30
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),01:10,04h 35m,05:45,3.8,500,35
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:15,03h 20m,21:35,2.8,700,35
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Geetha Bus Travels,NON A/C Sleeper (2+1),23:59,06h 11m,06:10,2.9,650,16
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Srinivasa Travels,NON A/C Executive (2+1),23:59,04h 41m,04:40,2.7,550,31
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Pooja Travels (Nagpur),Mercedes Benz A/C Sleeper (2+1),19:00,04h 00m,23:00,3.5,1000,18
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Shree Savariya Travels & Transport,A/C Sleeper (2+1),19:20,04h 15m,23:35,3.3,799,16
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SBT,Non A/C Seater / Sleeper (2+1),23:50,06h 25m,06:15,4.4,2222,32
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,VEGA BUS,NON AC Seater / Sleeper 2+1,23:55,05h 35m,05:30,3.7,2375,2
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dwaraka Travels,AC Sleeper (2+1),23:55,05h 35m,05:30,3.6,800,2
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,K.R TOURS & TRAVELS,A/C Sleeper (2+1),23:57,05h 03m,05:00,3.7,799,22
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,A/C Sleeper (2+1),23:59,05h 31m,05:30,3,900,29
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,06h 36m,06:35,3.9,799,25
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,05h 31m,05:30,4.1,799,30
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,ORM Tours and Travels,A/C Sleeper (2+1),23:59,06h 11m,06:10,3.2,999,17
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),23:59,03h 16m,03:15,3.3,790,31
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,MAAHI METRO TOURS AND TRAVELS,A/C Sleeper (2+1),01:20,04h 10m,05:30,4,799,21
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,AL-JBR Travels,A/C Sleeper (2+1),01:30,04h 00m,05:30,3.3,950,20
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),03:20,04h 20m,07:40,4.6,851,11
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),19:30,02h 15m,21:45,1.8,990,22
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:00,03h 30m,23:30,2.5,1490,5
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Srinivasa Travels,A/C Sleeper (2+1),23:59,05h 01m,05:00,2.7,800,36
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 15m,03:15,2.7,467,33
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,07h 45m,03:30,3.8,467,25
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,09h 00m,05:00,3.9,467,29
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5939,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,07h 40m,03:50,3.9,464,33
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,07h 40m,04:00,3.7,467,33
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 15m,03:55,3.5,467,29
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 40m,05:30,3.9,467,24
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5970,INDRA(A.C. Seater),21:00,08h 00m,05:00,2.5,565,36
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 25m,04:45,3.8,464,31
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 40m,05:00,3.7,467,32
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4589,INDRA(A.C. Seater),21:30,08h 00m,05:30,3,565,37
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 15m,05:00,4.1,467,22
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 55m,05:55,3.7,467,21
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,07h 20m,04:50,4.6,450,18
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,21:00,07h 50m,04:50,4.3,450,18
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,4.2,500,29
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kaveri Travels,A/C Sleeper (2+1),21:30,07h 30m,05:00,3.6,649,23
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,4.1,700,20
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,08h 15m,05:45,4.1,550,27
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SLVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,3.6,360,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:15,08h 45m,05:00,3.7,500,32
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,08h 05m,04:50,4,450,21
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,20:50,08h 00m,04:50,4.3,450,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.7,400,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SMKAT Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),20:50,07h 10m,04:00,3.8,590,24
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.8,700,15
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.2,500,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.1,399,28
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 40m,05:25,3.5,555,35
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 30m,04:30,4.1,400,32
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,3.8,500,19
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 30m,04:30,1,3000,22
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,4,550,35
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:05,07h 15m,05:20,3,499,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),22:50,05h 40m,04:30,3.1,700,30
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,2.4,780,28
Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SMKAT Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),20:50,07h 10m,04:00,3.8,1720,39
